image,width,height,ip102_class_id,ip102_class,agroguard_group,mapping_status,xmin,ymin,xmax,ymax,bbox_area_percent
IP052000167.jpg,800,741,52,blister beetle,Beetles,REVIEW,114.0,58.0,713.0,660.0,60.8296
IP052000168.jpg,800,533,52,blister beetle,Beetles,REVIEW,154.0,72.0,575.0,533.0,45.5162
IP052000172.jpg,800,534,52,blister beetle,Beetles,REVIEW,203.0,158.0,642.0,394.0,24.2519
IP052000173.jpg,800,632,52,blister beetle,Beetles,REVIEW,158.0,199.0,563.0,578.0,30.359
IP052000174.jpg,800,632,52,blister beetle,Beetles,REVIEW,119.0,83.0,614.0,533.0,44.0566
IP052000175.jpg,800,632,52,blister beetle,Beetles,REVIEW,144.0,49.0,562.0,632.0,48.199
IP052000176.jpg,800,632,52,blister beetle,Beetles,REVIEW,209.0,63.0,758.0,419.0,38.6559
IP052000178.jpg,800,571,52,blister beetle,Beetles,REVIEW,130.0,79.0,651.0,488.0,46.6482
IP052000180.jpg,500,361,52,blister beetle,Beetles,REVIEW,11.0,90.0,183.0,227.0,13.0548
IP052000180.jpg,500,361,52,blister beetle,Beetles,REVIEW,309.0,190.0,474.0,291.0,9.2327
IP052000182.jpg,800,598,52,blister beetle,Beetles,REVIEW,238.0,94.0,559.0,468.0,25.0949
IP052000183.jpg,800,599,52,blister beetle,Beetles,REVIEW,244.0,102.0,526.0,514.0,24.2454
IP052000185.jpg,500,377,52,blister beetle,Beetles,REVIEW,88.0,102.0,380.0,288.0,28.8127
IP052000189.jpg,800,598,52,blister beetle,Beetles,REVIEW,69.0,245.0,760.0,511.0,38.421
IP052000191.jpg,800,534,52,blister beetle,Beetles,REVIEW,119.0,141.0,534.0,349.0,20.206
IP052000192.jpg,800,534,52,blister beetle,Beetles,REVIEW,168.0,68.0,480.0,443.0,27.3876
IP052000193.jpg,800,534,52,blister beetle,Beetles,REVIEW,184.0,98.0,752.0,381.0,37.6273
IP052000194.jpg,534,800,52,blister beetle,Beetles,REVIEW,100.0,258.0,456.0,588.0,27.5
IP052000195.jpg,800,685,52,blister beetle,Beetles,REVIEW,176.0,241.0,644.0,479.0,20.3255
IP052000197.jpg,381,500,52,blister beetle,Beetles,REVIEW,48.0,69.0,275.0,379.0,36.9396
IP052000198.jpg,531,800,52,blister beetle,Beetles,REVIEW,108.0,62.0,519.0,780.0,69.4675
IP052000200.jpg,800,681,52,blister beetle,Beetles,REVIEW,92.0,127.0,766.0,575.0,55.4244
IP052000201.jpg,800,533,52,blister beetle,Beetles,REVIEW,188.0,96.0,429.0,456.0,20.3471
IP052000204.jpg,800,600,52,blister beetle,Beetles,REVIEW,64.0,155.0,622.0,439.0,33.015
IP052000208.jpg,800,640,52,blister beetle,Beetles,REVIEW,72.0,114.0,561.0,584.0,44.8887
IP052000209.jpg,800,560,52,blister beetle,Beetles,REVIEW,68.0,108.0,676.0,471.0,49.2643
IP052000211.jpg,800,571,52,blister beetle,Beetles,REVIEW,92.0,88.0,662.0,497.0,51.0355
IP052000214.jpg,800,533,52,blister beetle,Beetles,REVIEW,250.0,148.0,643.0,394.0,22.6731
IP052000215.jpg,800,530,52,blister beetle,Beetles,REVIEW,201.0,136.0,625.0,382.0,24.6
IP052000219.jpg,800,533,52,blister beetle,Beetles,REVIEW,196.0,142.0,725.0,379.0,29.4027
IP052000220.jpg,800,533,52,blister beetle,Beetles,REVIEW,105.0,92.0,611.0,370.0,32.9897
IP052000221.jpg,800,533,52,blister beetle,Beetles,REVIEW,113.0,96.0,669.0,392.0,38.5966
IP052000223.jpg,640,800,52,blister beetle,Beetles,REVIEW,167.0,72.0,537.0,665.0,42.8535
IP052000226.jpg,800,532,52,blister beetle,Beetles,REVIEW,120.0,112.0,677.0,430.0,41.618
IP052000227.jpg,800,534,52,blister beetle,Beetles,REVIEW,88.0,48.0,800.0,409.0,60.1667
IP052000228.jpg,800,531,52,blister beetle,Beetles,REVIEW,213.0,48.0,538.0,436.0,29.6846
IP052000232.jpg,800,491,52,blister beetle,Beetles,REVIEW,259.0,45.0,800.0,414.0,50.822
IP052000233.jpg,800,534,52,blister beetle,Beetles,REVIEW,219.0,109.0,592.0,444.0,29.2498
IP052000234.jpg,800,534,52,blister beetle,Beetles,REVIEW,122.0,142.0,566.0,411.0,27.9579
IP052000236.jpg,800,534,52,blister beetle,Beetles,REVIEW,169.0,76.0,754.0,473.0,54.3645
IP052000237.jpg,500,333,52,blister beetle,Beetles,REVIEW,55.0,32.0,420.0,234.0,44.2823
IP052000238.jpg,800,533,52,blister beetle,Beetles,REVIEW,254.0,166.0,742.0,392.0,25.8649
IP052000239.jpg,800,578,52,blister beetle,Beetles,REVIEW,117.0,139.0,713.0,421.0,36.3478
IP052000241.jpg,800,554,52,blister beetle,Beetles,REVIEW,148.0,188.0,595.0,417.0,23.0963
IP052000242.jpg,800,580,52,blister beetle,Beetles,REVIEW,92.0,31.0,800.0,430.0,60.8819
IP052000243.jpg,800,541,52,blister beetle,Beetles,REVIEW,127.0,135.0,671.0,447.0,39.2163
IP052000245.jpg,800,452,52,blister beetle,Beetles,REVIEW,115.0,101.0,713.0,351.0,41.344
IP052000254.jpg,454,500,52,blister beetle,Beetles,REVIEW,144.0,194.0,352.0,384.0,17.4097
IP052000255.jpg,800,640,52,blister beetle,Beetles,REVIEW,194.0,93.0,696.0,588.0,48.5332
IP052000256.jpg,500,333,52,blister beetle,Beetles,REVIEW,44.0,91.0,311.0,257.0,26.6198
IP052000256.jpg,500,333,52,blister beetle,Beetles,REVIEW,297.0,75.0,455.0,298.0,21.1616
IP052000261.jpg,509,800,52,blister beetle,Beetles,REVIEW,133.0,145.0,440.0,700.0,41.8431
IP052000264.jpg,800,533,52,blister beetle,Beetles,REVIEW,177.0,107.0,635.0,450.0,36.8419
IP052000268.jpg,800,754,52,blister beetle,Beetles,REVIEW,144.0,102.0,700.0,622.0,47.931
IP052000269.jpg,632,800,52,blister beetle,Beetles,REVIEW,109.0,198.0,506.0,800.0,47.2694
IP052000272.jpg,800,534,52,blister beetle,Beetles,REVIEW,62.0,96.0,799.0,474.0,65.2121
IP052000274.jpg,500,299,52,blister beetle,Beetles,REVIEW,18.0,44.0,445.0,236.0,54.8388
IP052000278.jpg,548,800,52,blister beetle,Beetles,REVIEW,105.0,135.0,511.0,619.0,44.823
IP052000279.jpg,800,625,52,blister beetle,Beetles,REVIEW,91.0,128.0,659.0,467.0,38.5104
IP052000280.jpg,534,800,52,blister beetle,Beetles,REVIEW,129.0,149.0,406.0,545.0,25.677
IP052000281.jpg,800,573,52,blister beetle,Beetles,REVIEW,118.0,150.0,628.0,440.0,32.2644
IP052000285.jpg,800,542,52,blister beetle,Beetles,REVIEW,174.0,134.0,620.0,428.0,30.2408
IP052000287.jpg,800,534,52,blister beetle,Beetles,REVIEW,215.0,17.0,554.0,500.0,38.3279
IP052000288.jpg,800,533,52,blister beetle,Beetles,REVIEW,204.0,121.0,589.0,437.0,28.5319
IP052000289.jpg,800,600,52,blister beetle,Beetles,REVIEW,172.0,129.0,642.0,473.0,33.6833
IP052000293.jpg,800,534,52,blister beetle,Beetles,REVIEW,110.0,204.0,400.0,394.0,12.8979
IP052000293.jpg,800,534,52,blister beetle,Beetles,REVIEW,404.0,180.0,716.0,420.0,17.5281
IP052000294.jpg,800,534,52,blister beetle,Beetles,REVIEW,109.0,155.0,693.0,461.0,41.8315
IP052000296.jpg,800,534,52,blister beetle,Beetles,REVIEW,144.0,52.0,650.0,490.0,51.8792
IP052000299.jpg,800,534,52,blister beetle,Beetles,REVIEW,135.0,162.0,665.0,415.0,31.3881
IP052000300.jpg,800,791,52,blister beetle,Beetles,REVIEW,249.0,134.0,630.0,613.0,28.8399
IP052000301.jpg,800,534,52,blister beetle,Beetles,REVIEW,168.0,92.0,604.0,448.0,36.3333
IP052000303.jpg,647,800,52,blister beetle,Beetles,REVIEW,127.0,196.0,456.0,666.0,29.8744
IP052000304.jpg,800,534,52,blister beetle,Beetles,REVIEW,96.0,96.0,576.0,423.0,36.7416
IP052000306.jpg,500,375,52,blister beetle,Beetles,REVIEW,54.0,100.0,420.0,312.0,41.3824
IP052000307.jpg,800,500,52,blister beetle,Beetles,REVIEW,59.0,98.0,747.0,405.0,52.804
IP052000309.jpg,800,532,52,blister beetle,Beetles,REVIEW,89.0,65.0,715.0,463.0,58.5404
IP052000311.jpg,800,540,52,blister beetle,Beetles,REVIEW,114.0,86.0,714.0,387.0,41.8056
IP052000314.jpg,494,500,52,blister beetle,Beetles,REVIEW,32.0,33.0,435.0,430.0,64.7737
IP052000315.jpg,800,534,52,blister beetle,Beetles,REVIEW,124.0,52.0,679.0,462.0,53.2654
IP052000316.jpg,800,800,52,blister beetle,Beetles,REVIEW,106.0,39.0,620.0,747.0,56.8612
IP052000321.jpg,800,489,52,blister beetle,Beetles,REVIEW,317.0,115.0,646.0,388.0,22.9594
IP052000325.jpg,500,332,52,blister beetle,Beetles,REVIEW,101.0,90.0,377.0,289.0,33.0867
IP052000329.jpg,800,620,52,blister beetle,Beetles,REVIEW,188.0,41.0,557.0,538.0,36.9744
IP052000330.jpg,500,428,52,blister beetle,Beetles,REVIEW,49.0,93.0,424.0,335.0,42.4065
IP052000331.jpg,500,375,52,blister beetle,Beetles,REVIEW,67.0,118.0,419.0,297.0,33.6043
IP052000334.jpg,800,601,52,blister beetle,Beetles,REVIEW,157.0,156.0,626.0,516.0,35.1165
IP052000335.jpg,671,800,52,blister beetle,Beetles,REVIEW,76.0,180.0,540.0,724.0,47.0224
IP052000336.jpg,500,333,52,blister beetle,Beetles,REVIEW,321.0,31.0,474.0,333.0,27.7514
IP052000341.jpg,800,532,52,blister beetle,Beetles,REVIEW,50.0,56.0,746.0,474.0,68.3571
IP052000345.jpg,500,331,52,blister beetle,Beetles,REVIEW,75.0,30.0,479.0,306.0,67.374
IP052000347.jpg,500,333,52,blister beetle,Beetles,REVIEW,89.0,45.0,439.0,266.0,46.4565
IP052000349.jpg,500,382,52,blister beetle,Beetles,REVIEW,44.0,58.0,429.0,301.0,48.9817
IP052000352.jpg,500,328,52,blister beetle,Beetles,REVIEW,24.0,63.0,409.0,287.0,52.5854
IP052000354.jpg,551,800,52,blister beetle,Beetles,REVIEW,110.0,96.0,457.0,729.0,49.8301
IP052000355.jpg,500,375,52,blister beetle,Beetles,REVIEW,133.0,102.0,373.0,277.0,22.4
IP052000359.jpg,800,534,52,blister beetle,Beetles,REVIEW,167.0,141.0,730.0,478.0,44.4127
IP052000364.jpg,800,534,52,blister beetle,Beetles,REVIEW,119.0,125.0,700.0,372.0,33.5925
IP052000365.jpg,800,550,52,blister beetle,Beetles,REVIEW,100.0,139.0,528.0,361.0,21.5945
IP052000367.jpg,800,534,52,blister beetle,Beetles,REVIEW,88.0,119.0,634.0,492.0,47.6728
IP052000369.jpg,800,600,52,blister beetle,Beetles,REVIEW,79.0,90.0,415.0,353.0,18.41
IP052000369.jpg,800,600,52,blister beetle,Beetles,REVIEW,411.0,71.0,764.0,408.0,24.7835
IP052000370.jpg,800,534,52,blister beetle,Beetles,REVIEW,132.0,111.0,565.0,334.0,22.6028
IP052000372.jpg,800,534,52,blister beetle,Beetles,REVIEW,120.0,184.0,716.0,457.0,38.0871
IP052000373.jpg,800,534,52,blister beetle,Beetles,REVIEW,87.0,78.0,764.0,455.0,59.7446
IP052000374.jpg,501,800,52,blister beetle,Beetles,REVIEW,50.0,165.0,447.0,800.0,62.898
IP052000375.jpg,800,534,52,blister beetle,Beetles,REVIEW,150.0,137.0,617.0,484.0,37.9328
IP052000376.jpg,800,534,52,blister beetle,Beetles,REVIEW,193.0,9.0,660.0,370.0,39.4632
IP052000377.jpg,800,533,52,blister beetle,Beetles,REVIEW,23.0,160.0,712.0,471.0,50.253
IP052000380.jpg,800,534,52,blister beetle,Beetles,REVIEW,193.0,14.0,658.0,503.0,53.2268
IP052000385.jpg,800,534,52,blister beetle,Beetles,REVIEW,131.0,107.0,649.0,507.0,48.5019
IP052000388.jpg,800,800,52,blister beetle,Beetles,REVIEW,172.0,209.0,633.0,742.0,38.3927
IP052000389.jpg,500,375,52,blister beetle,Beetles,REVIEW,118.0,193.0,328.0,290.0,10.864
IP052000389.jpg,500,375,52,blister beetle,Beetles,REVIEW,290.0,47.0,412.0,241.0,12.6229
IP052000391.jpg,800,575,52,blister beetle,Beetles,REVIEW,156.0,225.0,533.0,452.0,18.6041
IP052000392.jpg,800,533,52,blister beetle,Beetles,REVIEW,369.0,162.0,685.0,479.0,23.4925
IP052000395.jpg,800,641,52,blister beetle,Beetles,REVIEW,211.0,104.0,600.0,558.0,34.4395
IP052000396.jpg,500,375,52,blister beetle,Beetles,REVIEW,166.0,56.0,299.0,344.0,20.4288
IP052000400.jpg,800,630,52,blister beetle,Beetles,REVIEW,167.0,216.0,574.0,429.0,17.2006
IP052000402.jpg,800,528,52,blister beetle,Beetles,REVIEW,159.0,125.0,595.0,390.0,27.3532
IP052000403.jpg,800,534,52,blister beetle,Beetles,REVIEW,307.0,154.0,520.0,432.0,13.861
IP052000405.jpg,500,375,52,blister beetle,Beetles,REVIEW,143.0,21.0,500.0,221.0,38.08
IP052000406.jpg,800,534,52,blister beetle,Beetles,REVIEW,132.0,120.0,655.0,496.0,46.0318
IP052000408.jpg,533,800,52,blister beetle,Beetles,REVIEW,116.0,197.0,451.0,705.0,39.9109
IP052000411.jpg,500,333,52,blister beetle,Beetles,REVIEW,161.0,95.0,301.0,291.0,16.4805
IP052000412.jpg,500,326,52,blister beetle,Beetles,REVIEW,54.0,48.0,256.0,309.0,32.3448
IP052000413.jpg,500,434,52,blister beetle,Beetles,REVIEW,96.0,53.0,426.0,259.0,31.3272
IP052000414.jpg,800,534,52,blister beetle,Beetles,REVIEW,116.0,88.0,601.0,474.0,43.8226
IP052000415.jpg,800,534,52,blister beetle,Beetles,REVIEW,96.0,82.0,648.0,488.0,52.4607
IP052000416.jpg,800,534,52,blister beetle,Beetles,REVIEW,123.0,189.0,610.0,452.0,29.9815
IP052000417.jpg,800,534,52,blister beetle,Beetles,REVIEW,60.0,218.0,596.0,454.0,29.6105
IP052000418.jpg,500,500,52,blister beetle,Beetles,REVIEW,37.0,10.0,394.0,351.0,48.6948
IP052000418.jpg,500,500,52,blister beetle,Beetles,REVIEW,127.0,210.0,489.0,454.0,35.3312
IP052000419.jpg,500,337,52,blister beetle,Beetles,REVIEW,49.0,59.0,469.0,296.0,59.0742
IP052000420.jpg,800,564,52,blister beetle,Beetles,REVIEW,25.0,94.0,800.0,453.0,61.6633
IP052000421.jpg,800,600,52,blister beetle,Beetles,REVIEW,285.0,102.0,587.0,523.0,26.4879
IP052000422.jpg,500,333,52,blister beetle,Beetles,REVIEW,167.0,66.0,383.0,333.0,34.6378
IP052000423.jpg,500,375,52,blister beetle,Beetles,REVIEW,96.0,31.0,316.0,345.0,36.8427
IP052000424.jpg,500,383,52,blister beetle,Beetles,REVIEW,81.0,60.0,211.0,326.0,18.0574
IP052000425.jpg,500,335,52,blister beetle,Beetles,REVIEW,31.0,101.0,373.0,317.0,44.1027
IP052000426.jpg,800,636,52,blister beetle,Beetles,REVIEW,196.0,172.0,718.0,485.0,32.112
IP052000429.jpg,500,333,52,blister beetle,Beetles,REVIEW,186.0,66.0,414.0,246.0,24.6486
IP052000430.jpg,500,391,52,blister beetle,Beetles,REVIEW,87.0,70.0,464.0,255.0,35.6752
IP052000431.jpg,800,534,52,blister beetle,Beetles,REVIEW,100.0,130.0,677.0,465.0,45.247
IP052000432.jpg,800,431,52,blister beetle,Beetles,REVIEW,44.0,26.0,606.0,385.0,58.5145
IP052000433.jpg,381,500,52,blister beetle,Beetles,REVIEW,38.0,70.0,234.0,438.0,37.8625
IP052000434.jpg,800,533,52,blister beetle,Beetles,REVIEW,197.0,107.0,677.0,386.0,31.4071
IP052000436.jpg,800,534,52,blister beetle,Beetles,REVIEW,175.0,130.0,698.0,389.0,31.7081
IP052000437.jpg,800,600,52,blister beetle,Beetles,REVIEW,363.0,25.0,622.0,558.0,28.7598
IP052000439.jpg,800,534,52,blister beetle,Beetles,REVIEW,54.0,93.0,474.0,342.0,24.4803
IP052000439.jpg,800,534,52,blister beetle,Beetles,REVIEW,433.0,98.0,742.0,307.0,15.1173
IP052000440.jpg,800,534,52,blister beetle,Beetles,REVIEW,161.0,161.0,713.0,483.0,41.6067
IP052000441.jpg,800,800,52,blister beetle,Beetles,REVIEW,306.0,221.0,627.0,465.0,12.2381
IP052000442.jpg,534,800,52,blister beetle,Beetles,REVIEW,54.0,123.0,427.0,754.0,55.0943
IP052000443.jpg,800,534,52,blister beetle,Beetles,REVIEW,78.0,219.0,673.0,513.0,40.948
IP052000447.jpg,600,800,52,blister beetle,Beetles,REVIEW,149.0,267.0,508.0,572.0,22.8115
IP052000450.jpg,600,800,52,blister beetle,Beetles,REVIEW,179.0,72.0,441.0,459.0,21.1238
IP052000450.jpg,600,800,52,blister beetle,Beetles,REVIEW,141.0,427.0,403.0,716.0,15.7746
IP052000455.jpg,800,641,52,blister beetle,Beetles,REVIEW,183.0,238.0,562.0,457.0,16.1858
IP052000457.jpg,800,532,52,blister beetle,Beetles,REVIEW,206.0,172.0,715.0,451.0,33.3672
IP052000460.jpg,500,410,52,blister beetle,Beetles,REVIEW,116.0,131.0,455.0,291.0,26.4585
IP052000461.jpg,489,500,52,blister beetle,Beetles,REVIEW,76.0,89.0,474.0,310.0,35.9746
IP052000462.jpg,800,534,52,blister beetle,Beetles,REVIEW,138.0,16.0,673.0,486.0,58.86
IP052000464.jpg,500,375,52,blister beetle,Beetles,REVIEW,240.0,200.0,446.0,326.0,13.8432
IP052000465.jpg,800,603,52,blister beetle,Beetles,REVIEW,143.0,195.0,653.0,518.0,34.148
IP052000466.jpg,500,333,52,blister beetle,Beetles,REVIEW,43.0,103.0,379.0,273.0,34.3063
IP052000467.jpg,800,534,52,blister beetle,Beetles,REVIEW,145.0,184.0,633.0,449.0,30.2715
IP052000468.jpg,500,385,52,blister beetle,Beetles,REVIEW,58.0,32.0,361.0,347.0,49.5818
IP052000469.jpg,800,534,52,blister beetle,Beetles,REVIEW,149.0,92.0,625.0,484.0,43.6779
IP052000471.jpg,500,387,52,blister beetle,Beetles,REVIEW,55.0,90.0,422.0,331.0,45.709
IP052000473.jpg,500,335,52,blister beetle,Beetles,REVIEW,106.0,80.0,290.0,228.0,16.2579
IP052000474.jpg,600,800,52,blister beetle,Beetles,REVIEW,49.0,142.0,569.0,772.0,68.25
IP052000475.jpg,500,362,52,blister beetle,Beetles,REVIEW,171.0,20.0,360.0,349.0,34.3541
IP052000477.jpg,469,500,52,blister beetle,Beetles,REVIEW,54.0,86.0,428.0,483.0,63.3168
IP052000478.jpg,799,800,52,blister beetle,Beetles,REVIEW,171.0,81.0,625.0,761.0,48.2979
IP052000479.jpg,800,534,52,blister beetle,Beetles,REVIEW,243.0,80.0,573.0,453.0,28.8132
IP052000480.jpg,500,474,52,blister beetle,Beetles,REVIEW,7.0,119.0,457.0,349.0,43.6709
IP052000481.jpg,500,442,52,blister beetle,Beetles,REVIEW,48.0,77.0,302.0,392.0,36.2036
IP052000483.jpg,500,340,52,blister beetle,Beetles,REVIEW,78.0,47.0,468.0,313.0,61.0235
IP052000485.jpg,500,357,52,blister beetle,Beetles,REVIEW,132.0,39.0,434.0,323.0,48.0493
IP052000486.jpg,500,375,52,blister beetle,Beetles,REVIEW,147.0,119.0,439.0,330.0,32.8597
IP052000490.jpg,500,375,52,blister beetle,Beetles,REVIEW,147.0,150.0,412.0,314.0,23.1787
IP052000493.jpg,800,800,52,blister beetle,Beetles,REVIEW,186.0,160.0,677.0,755.0,45.6477
IP052000494.jpg,800,533,52,blister beetle,Beetles,REVIEW,135.0,164.0,503.0,454.0,25.0281
IP052000499.jpg,500,500,52,blister beetle,Beetles,REVIEW,163.0,90.0,425.0,425.0,35.108
IP052000500.jpg,500,500,52,blister beetle,Beetles,REVIEW,84.0,76.0,319.0,351.0,25.85
IP052000502.jpg,375,500,52,blister beetle,Beetles,REVIEW,60.0,77.0,317.0,400.0,44.2725
IP052000503.jpg,800,600,52,blister beetle,Beetles,REVIEW,145.0,125.0,697.0,383.0,29.67
IP052000504.jpg,800,450,52,blister beetle,Beetles,REVIEW,42.0,110.0,389.0,387.0,26.6997
IP052000504.jpg,800,450,52,blister beetle,Beetles,REVIEW,497.0,72.0,793.0,371.0,24.5844
IP052000507.jpg,800,452,52,blister beetle,Beetles,REVIEW,226.0,82.0,640.0,316.0,26.7909
IP052000508.jpg,500,333,52,blister beetle,Beetles,REVIEW,93.0,95.0,413.0,247.0,29.2132
IP052000509.jpg,800,600,52,blister beetle,Beetles,REVIEW,102.0,190.0,595.0,402.0,21.7742
IP052000513.jpg,800,623,52,blister beetle,Beetles,REVIEW,88.0,157.0,630.0,456.0,32.5157
IP052000516.jpg,500,500,52,blister beetle,Beetles,REVIEW,55.0,166.0,430.0,328.0,24.3
IP052000517.jpg,800,600,52,blister beetle,Beetles,REVIEW,73.0,156.0,586.0,448.0,31.2075
IP052000518.jpg,800,600,52,blister beetle,Beetles,REVIEW,77.0,183.0,682.0,476.0,36.9302
IP052000519.jpg,800,534,52,blister beetle,Beetles,REVIEW,125.0,131.0,684.0,391.0,34.0215
IP052000521.jpg,800,534,52,blister beetle,Beetles,REVIEW,167.0,69.0,528.0,476.0,34.393
IP052000522.jpg,800,533,52,blister beetle,Beetles,REVIEW,193.0,37.0,524.0,490.0,35.1649
IP052000523.jpg,800,800,52,blister beetle,Beetles,REVIEW,71.0,331.0,701.0,599.0,26.3813
IP052000524.jpg,800,534,52,blister beetle,Beetles,REVIEW,44.0,212.0,667.0,411.0,29.0208
IP052000525.jpg,500,375,52,blister beetle,Beetles,REVIEW,81.0,35.0,359.0,295.0,38.5493
IP052000527.jpg,800,448,52,blister beetle,Beetles,REVIEW,185.0,115.0,628.0,372.0,31.7665
IP052000530.jpg,800,600,52,blister beetle,Beetles,REVIEW,85.0,121.0,748.0,452.0,45.7194
IP052000531.jpg,800,534,52,blister beetle,Beetles,REVIEW,124.0,184.0,619.0,416.0,26.882
IP052000532.jpg,800,600,52,blister beetle,Beetles,REVIEW,146.0,157.0,650.0,434.0,29.085
IP052000533.jpg,800,798,52,blister beetle,Beetles,REVIEW,47.0,107.0,531.0,665.0,42.3045
IP052000534.jpg,500,379,52,blister beetle,Beetles,REVIEW,281.0,52.0,422.0,315.0,19.5689
IP052000535.jpg,800,600,52,blister beetle,Beetles,REVIEW,96.0,258.0,630.0,436.0,19.8025
IP052000536.jpg,800,534,52,blister beetle,Beetles,REVIEW,205.0,142.0,709.0,427.0,33.6236
IP052000538.jpg,500,327,52,blister beetle,Beetles,REVIEW,91.0,42.0,358.0,285.0,39.6826
IP052000540.jpg,500,392,52,blister beetle,Beetles,REVIEW,103.0,16.0,424.0,362.0,56.6663
IP052000541.jpg,500,499,52,blister beetle,Beetles,REVIEW,85.0,143.0,402.0,400.0,32.6529
IP052000542.jpg,800,600,52,blister beetle,Beetles,REVIEW,243.0,243.0,685.0,481.0,21.9158
IP052000543.jpg,500,431,52,blister beetle,Beetles,REVIEW,189.0,142.0,339.0,263.0,8.4223
IP052000544.jpg,800,572,52,blister beetle,Beetles,REVIEW,184.0,175.0,671.0,439.0,28.0962
IP052000546.jpg,534,800,52,blister beetle,Beetles,REVIEW,128.0,418.0,453.0,587.0,12.857
IP052000547.jpg,534,800,52,blister beetle,Beetles,REVIEW,54.0,93.0,466.0,672.0,55.8399
IP052000555.jpg,571,800,52,blister beetle,Beetles,REVIEW,23.0,45.0,447.0,760.0,66.366
IP052000556.jpg,800,800,52,blister beetle,Beetles,REVIEW,292.0,114.0,569.0,635.0,22.5495
IP052000557.jpg,500,375,52,blister beetle,Beetles,REVIEW,93.0,87.0,453.0,333.0,47.232
IP052000558.jpg,800,760,52,blister beetle,Beetles,REVIEW,140.0,173.0,298.0,578.0,10.5247
IP052000558.jpg,800,760,52,blister beetle,Beetles,REVIEW,475.0,110.0,598.0,373.0,5.3206
IP052000558.jpg,800,760,52,blister beetle,Beetles,REVIEW,270.0,344.0,478.0,540.0,6.7053
IP052000559.jpg,800,628,52,blister beetle,Beetles,REVIEW,88.0,138.0,426.0,346.0,13.9936
IP052000560.jpg,500,375,52,blister beetle,Beetles,REVIEW,42.0,60.0,416.0,251.0,38.0981
IP052000561.jpg,800,534,52,blister beetle,Beetles,REVIEW,258.0,82.0,433.0,480.0,16.3038
IP052000562.jpg,800,450,52,blister beetle,Beetles,REVIEW,250.0,26.0,594.0,327.0,28.7622
IP052000563.jpg,500,431,52,blister beetle,Beetles,REVIEW,72.0,127.0,302.0,330.0,21.6659
IP052000564.jpg,800,743,52,blister beetle,Beetles,REVIEW,101.0,202.0,703.0,548.0,35.0424
IP052000565.jpg,800,600,52,blister beetle,Beetles,REVIEW,145.0,63.0,613.0,527.0,45.24
IP052000566.jpg,800,534,52,blister beetle,Beetles,REVIEW,255.0,54.0,498.0,429.0,21.3308
IP052000567.jpg,600,800,52,blister beetle,Beetles,REVIEW,90.0,38.0,450.0,772.0,55.05
IP052000570.jpg,800,534,52,blister beetle,Beetles,REVIEW,110.0,110.0,728.0,360.0,36.1657
IP052000572.jpg,800,534,52,blister beetle,Beetles,REVIEW,102.0,72.0,711.0,480.0,58.1629
IP052000577.jpg,800,600,52,blister beetle,Beetles,REVIEW,130.0,140.0,660.0,508.0,40.6333
IP052000578.jpg,800,600,52,blister beetle,Beetles,REVIEW,190.0,89.0,681.0,466.0,38.564
IP052000579.jpg,800,600,52,blister beetle,Beetles,REVIEW,144.0,104.0,664.0,477.0,40.4083
IP052000580.jpg,800,600,52,blister beetle,Beetles,REVIEW,138.0,106.0,513.0,448.0,26.7188
IP052000581.jpg,800,600,52,blister beetle,Beetles,REVIEW,41.0,196.0,637.0,492.0,36.7533
IP052000583.jpg,800,640,52,blister beetle,Beetles,REVIEW,116.0,60.0,744.0,556.0,60.8375
IP052000584.jpg,640,800,52,blister beetle,Beetles,REVIEW,41.0,120.0,482.0,589.0,40.3963
IP052000586.jpg,800,450,52,blister beetle,Beetles,REVIEW,406.0,10.0,630.0,383.0,23.2089
IP052000587.jpg,800,549,52,blister beetle,Beetles,REVIEW,170.0,173.0,483.0,549.0,26.796
IP052000589.jpg,800,534,52,blister beetle,Beetles,REVIEW,261.0,34.0,532.0,421.0,24.5499
IP052000593.jpg,534,800,52,blister beetle,Beetles,REVIEW,115.0,34.0,461.0,755.0,58.3956
IP052000594.jpg,500,375,52,blister beetle,Beetles,REVIEW,194.0,36.0,416.0,236.0,23.68
IP052000595.jpg,500,334,52,blister beetle,Beetles,REVIEW,40.0,122.0,382.0,265.0,29.285
IP052000597.jpg,500,425,52,blister beetle,Beetles,REVIEW,124.0,33.0,430.0,348.0,45.36
IP052000598.jpg,500,430,52,blister beetle,Beetles,REVIEW,101.0,125.0,416.0,329.0,29.8884
IP052000604.jpg,600,800,52,blister beetle,Beetles,REVIEW,78.0,237.0,339.0,629.0,21.315
IP052000605.jpg,766,800,52,blister beetle,Beetles,REVIEW,111.0,107.0,692.0,754.0,61.3425
IP052000607.jpg,603,800,52,blister beetle,Beetles,REVIEW,40.0,239.0,385.0,553.0,22.4565
IP052000608.jpg,500,500,52,blister beetle,Beetles,REVIEW,238.0,38.0,406.0,431.0,26.4096
IP052000613.jpg,500,400,52,blister beetle,Beetles,REVIEW,226.0,78.0,481.0,229.0,19.2525
IP052000614.jpg,500,481,52,blister beetle,Beetles,REVIEW,169.0,45.0,314.0,256.0,12.7214
IP052000618.jpg,500,375,52,blister beetle,Beetles,REVIEW,121.0,17.0,413.0,355.0,52.6379
IP052000619.jpg,800,788,52,blister beetle,Beetles,REVIEW,75.0,39.0,741.0,762.0,76.3829
